pedido_id,route_id,stop_id,station_code,fecha,hora_salida_utc,tipo_parada,lat,lng,zone_id,distancia_deposito_km,num_paquetes,volumen_total_m3,volumen_promedio_m3,tiempo_servicio_seg,tiene_ventana_horaria,duracion_ventana_min,secuencia_real,capacidad_vehiculo_m3,retrasado_estimado
AMZ-00116,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,UF,DLA3,2018-08-03,15:30:00,Dropoff,34.092528,-118.274161,A-4.2C,15.285,1,0.0063,0.0063,41.0,0,0.0,38,3.3131,0
AMZ-00117,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,UN,DLA3,2018-08-03,15:30:00,Dropoff,34.090399,-118.277119,A-3.1C,15.356,1,0.0095,0.0095,111.0,1,420.0,86,3.3131,0
AMZ-00118,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,US,DLA3,2018-08-03,15:30:00,Dropoff,34.088331,-118.275011,A-5.3C,15.063,1,0.0057,0.0057,52.0,0,0.0,25,3.3131,0
AMZ-00119,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,UT,DLA3,2018-08-03,15:30:00,Dropoff,34.094237,-118.275188,A-4.1C,15.477,2,0.0418,0.0209,71.0,0,0.0,44,3.3131,0
AMZ-00120,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,VH,DLA3,2018-08-03,15:30:00,Dropoff,34.089835,-118.27949,A-3.1C,15.494,1,0.0259,0.0259,113.0,0,0.0,80,3.3131,0
AMZ-00121,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,VU,DLA3,2018-08-03,15:30:00,Dropoff,34.094989,-118.27524,A-4.1C,15.533,1,0.0012,0.0012,50.0,0,0.0,45,3.3131,0
AMZ-00122,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,VX,DLA3,2018-08-03,15:30:00,Dropoff,34.08702,-118.27862,A-4.1A,15.246,1,0.003,0.003,31.0,0,0.0,133,3.3131,0
AMZ-00123,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,VY,DLA3,2018-08-03,15:30:00,Dropoff,34.08477,-118.282999,A-3.3B,15.436,1,0.0054,0.0054,72.0,0,0.0,71,3.3131,0
AMZ-00124,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,VZ,DLA3,2018-08-03,15:30:00,Dropoff,34.083447,-118.275849,A-4.3A,14.809,2,0.0066,0.0033,120.0,1,480.0,123,3.3131,0
AMZ-00125,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,WQ,DLA3,2018-08-03,15:30:00,Dropoff,34.09272,-118.277659,A-3.2C,15.552,1,0.0057,0.0057,42.0,0,0.0,49,3.3131,0
AMZ-00126,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,WS,DLA3,2018-08-03,15:30:00,Dropoff,34.094143,-118.271655,A-4.2C,15.218,1,0.0104,0.0104,54.0,0,0.0,36,3.3131,0
AMZ-00127,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,WW,DLA3,2018-08-03,15:30:00,Dropoff,34.090773,-118.275033,A-4.2B,15.229,1,0.0057,0.0057,71.0,0,0.0,121,3.3131,0
AMZ-00128,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,WZ,DLA3,2018-08-03,15:30:00,Station,34.007369,-118.143927,SIN_ZONA,0.0,0,0.0,0.0,0.0,0,0.0,0,3.3131,0
AMZ-00129,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,XA,DLA3,2018-08-03,15:30:00,Dropoff,34.087421,-118.277992,A-4.1A,15.225,1,0.0368,0.0368,67.0,0,0.0,130,3.3131,0
AMZ-00130,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,XB,DLA3,2018-08-03,15:30:00,Dropoff,34.085398,-118.275743,A-4.3B,14.926,2,0.0159,0.008,72.5,0,0.0,122,3.3131,0
AMZ-00131,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,XF,DLA3,2018-08-03,15:30:00,Dropoff,34.089108,-118.269717,A-5.1B,14.728,1,0.0304,0.0304,26.0,0,0.0,2,3.3131,0
AMZ-00132,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,XK,DLA3,2018-08-03,15:30:00,Dropoff,34.085114,-118.274307,A-5.2C,14.8,2,0.0983,0.0491,46.0,0,0.0,17,3.3131,0
AMZ-00133,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,XQ,DLA3,2018-08-03,15:30:00,Dropoff,34.085246,-118.27293,A-5.1C,14.706,1,0.0034,0.0034,52.0,0,0.0,8,3.3131,0
AMZ-00134,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,XX,DLA3,2018-08-03,15:30:00,Dropoff,34.086105,-118.283519,A-3.2D,15.558,3,0.0558,0.0186,41.3,0,0.0,65,3.3131,1
AMZ-00135,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,XY,DLA3,2018-08-03,15:30:00,Dropoff,34.088723,-118.275108,A-5.3C,15.097,1,0.006,0.006,42.0,0,0.0,26,3.3131,0
AMZ-00136,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,XZ,DLA3,2018-08-03,15:30:00,Dropoff,34.089112,-118.270755,A-4.1D,14.804,1,0.0034,0.0034,20.0,0,0.0,110,3.3131,0
AMZ-00137,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,YE,DLA3,2018-08-03,15:30:00,Dropoff,34.092095,-118.272959,A-4.3C,15.168,1,0.0009,0.0009,41.0,0,0.0,34,3.3131,0
AMZ-00138,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,YG,DLA3,2018-08-03,15:30:00,Dropoff,34.087089,-118.271056,A-5.1B,14.689,2,0.0237,0.0118,44.5,0,0.0,1,3.3131,0
AMZ-00139,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,YL,DLA3,2018-08-03,15:30:00,Dropoff,34.088277,-118.277817,A-4.1A,15.268,3,0.0564,0.0188,39.0,0,0.0,132,3.3131,1
AMZ-00140,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,YO,DLA3,2018-08-03,15:30:00,Dropoff,34.0889,-118.273082,A-5.3D,14.959,1,0.0179,0.0179,62.0,0,0.0,98,3.3131,0
AMZ-00141,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,YU,DLA3,2018-08-03,15:30:00,Dropoff,34.085636,-118.273978,A-5.2C,14.809,2,0.0066,0.0033,16.0,0,0.0,21,3.3131,0
AMZ-00142,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,YV,DLA3,2018-08-03,15:30:00,Dropoff,34.090161,-118.27209,A-4.1D,14.973,1,0.005,0.005,66.0,0,0.0,112,3.3131,0
AMZ-00143,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,ZA,DLA3,2018-08-03,15:30:00,Dropoff,34.084683,-118.272407,A-5.1B,14.63,2,0.0069,0.0034,28.5,1,480.0,6,3.3131,0
AMZ-00144,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,ZG,DLA3,2018-08-03,15:30:00,Dropoff,34.091405,-118.270356,A-4.2D,14.933,2,0.0153,0.0076,75.0,0,0.0,113,3.3131,0
AMZ-00145,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,ZI,DLA3,2018-08-03,15:30:00,Dropoff,34.089637,-118.274513,A-5.3C,15.114,1,0.0007,0.0007,41.0,0,0.0,28,3.3131,0
AMZ-00146,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,ZN,DLA3,2018-08-03,15:30:00,Dropoff,34.09486,-118.274689,A-4.1C,15.485,2,0.0039,0.0019,103.0,0,0.0,43,3.3131,0
AMZ-00147,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,ZO,DLA3,2018-08-03,15:30:00,Dropoff,34.083517,-118.277376,A-4.3A,14.929,1,0.0005,0.0005,25.0,0,0.0,125,3.3131,0
AMZ-00148,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,ZS,DLA3,2018-08-03,15:30:00,Dropoff,34.084858,-118.279013,A-3.2A,15.138,3,0.0559,0.0186,58.3,0,0.0,141,3.3131,1
AMZ-00149,RouteID_01ac92ea-734c-4c80-8049-77b813c6a02b,ZU,DLA3,2018-08-03,15:30:00,Dropoff,34.091852,-118.274348,A-4.2B,15.252,2,0.0463,0.0232,73.0,1,480.0,120,3.3131,0
AMZ-00150,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,AN,DLA3,2018-08-02,16:05:37,Dropoff,34.123396,-118.346106,O-7.2A,22.656,5,0.0465,0.0093,116.8,0,0.0,68,3.3131,1
AMZ-00151,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,AO,DLA3,2018-08-02,16:05:37,Dropoff,34.133065,-118.359307,O-7.2C,24.267,3,0.0115,0.0038,30.3,0,0.0,20,3.3131,1
AMZ-00152,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,AR,DLA3,2018-08-02,16:05:37,Dropoff,34.134765,-118.367122,O-7.3D,24.966,2,0.0114,0.0057,40.5,0,0.0,11,3.3131,0
AMZ-00153,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,AV,DLA3,2018-08-02,16:05:37,Dropoff,34.133349,-118.361085,O-7.2D,24.42,2,0.0213,0.0106,74.0,0,0.0,5,3.3131,0
AMZ-00154,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,AX,DLA3,2018-08-02,16:05:37,Dropoff,34.117429,-118.343893,O-7.1A,22.115,1,0.0034,0.0034,86.0,0,0.0,81,3.3131,0
AMZ-00155,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,BJ,DLA3,2018-08-02,16:05:37,Dropoff,34.133013,-118.361527,O-7.2D,24.432,1,0.0041,0.0041,67.0,0,0.0,6,3.3131,0
AMZ-00156,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,BL,DLA3,2018-08-02,16:05:37,Dropoff,34.134027,-118.358256,O-7.3C,24.25,3,0.014,0.0047,179.7,1,420.0,18,3.3131,1
AMZ-00157,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,BO,DLA3,2018-08-02,16:05:37,Dropoff,34.123128,-118.351239,O-7.3B,23.029,1,0.0133,0.0133,454.0,0,0.0,56,3.3131,0
AMZ-00158,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,BR,DLA3,2018-08-02,16:05:37,Dropoff,34.126617,-118.350081,O-7.2B,23.161,1,0.0134,0.0134,116.0,0,0.0,42,3.3131,0
AMZ-00159,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,CL,DLA3,2018-08-02,16:05:37,Dropoff,34.129604,-118.350355,O-7.1B,23.373,1,0.0057,0.0057,176.0,0,0.0,40,3.3131,0
AMZ-00160,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,CU,DLA3,2018-08-02,16:05:37,Dropoff,34.120261,-118.357391,O-8.3B,23.329,1,0.0059,0.0059,48.0,0,0.0,104,3.3131,0
AMZ-00161,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,DI,DLA3,2018-08-02,16:05:37,Dropoff,34.124076,-118.347529,O-7.2A,22.807,1,0.0079,0.0079,76.0,0,0.0,66,3.3131,0
AMZ-00162,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,DM,DLA3,2018-08-02,16:05:37,Dropoff,34.131563,-118.358972,O-7.2C,24.146,1,0.0051,0.0051,71.0,0,0.0,23,3.3131,0
AMZ-00163,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,DO,DLA3,2018-08-02,16:05:37,Dropoff,34.120835,-118.346669,O-7.2A,22.538,1,0.0064,0.0064,196.0,0,0.0,73,3.3131,0
AMZ-00164,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,DS,DLA3,2018-08-02,16:05:37,Dropoff,34.124975,-118.345291,O-7.3A,22.695,1,0.0121,0.0121,225.0,0,0.0,62,3.3131,0
AMZ-00165,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,DU,DLA3,2018-08-02,16:05:37,Dropoff,34.127336,-118.349887,O-7.2B,23.192,1,0.0056,0.0056,80.0,0,0.0,41,3.3131,0
AMZ-00166,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,DZ,DLA3,2018-08-02,16:05:37,Dropoff,34.13249,-118.353961,O-7.1D,23.829,2,0.0462,0.0231,84.5,0,0.0,2,3.3131,0
AMZ-00167,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,EP,DLA3,2018-08-02,16:05:37,Dropoff,34.12148,-118.349486,O-7.1A,22.793,2,0.06,0.03,99.0,0,0.0,76,3.3131,0
AMZ-00168,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,ES,DLA3,2018-08-02,16:05:37,Dropoff,34.12043,-118.358259,O-8.3B,23.406,1,0.0009,0.0009,48.0,0,0.0,105,3.3131,0
AMZ-00169,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,FE,DLA3,2018-08-02,16:05:37,Dropoff,34.121704,-118.359494,O-8.3B,23.578,1,0.0046,0.0046,74.0,0,0.0,108,3.3131,0
AMZ-00170,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,FL,DLA3,2018-08-02,16:05:37,Dropoff,34.133662,-118.360882,O-7.2D,24.424,1,0.0057,0.0057,90.0,0,0.0,4,3.3131,0
AMZ-00171,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,FM,DLA3,2018-08-02,16:05:37,Dropoff,34.122131,-118.35269,O-7.3B,23.079,1,0.0021,0.0021,88.0,0,0.0,53,3.3131,0
AMZ-00172,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,FY,DLA3,2018-08-02,16:05:37,Dropoff,34.131222,-118.353512,O-7.1C,23.714,1,0.0006,0.0006,78.0,0,0.0,30,3.3131,0
AMZ-00173,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,FZ,DLA3,2018-08-02,16:05:37,Dropoff,34.123265,-118.352765,O-7.3B,23.155,1,0.0034,0.0034,144.0,0,0.0,51,3.3131,0
AMZ-00174,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,GR,DLA3,2018-08-02,16:05:37,Dropoff,34.122303,-118.351717,O-7.3B,23.015,1,0.0477,0.0477,137.0,0,0.0,52,3.3131,0
AMZ-00175,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,HB,DLA3,2018-08-02,16:05:37,Dropoff,34.118175,-118.344788,O-7.1A,22.23,1,0.0125,0.0125,52.0,0,0.0,82,3.3131,0
AMZ-00176,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,HG,DLA3,2018-08-02,16:05:37,Dropoff,34.114058,-118.355911,O-8.3A,22.849,1,0.0025,0.0025,43.0,0,0.0,98,3.3131,0
AMZ-00177,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,HR,DLA3,2018-08-02,16:05:37,Dropoff,34.121453,-118.357503,O-8.3A,23.409,1,0.0049,0.0049,221.0,1,480.0,93,3.3131,0
AMZ-00178,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,HV,DLA3,2018-08-02,16:05:37,Dropoff,34.130599,-118.352165,O-7.1C,23.572,4,0.0749,0.0187,55.5,1,480.0,37,3.3131,1
AMZ-00179,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,HZ,DLA3,2018-08-02,16:05:37,Dropoff,34.12459,-118.351719,O-7.3B,23.157,2,0.0105,0.0053,30.5,0,0.0,50,3.3131,0
AMZ-00180,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,IJ,DLA3,2018-08-02,16:05:37,Dropoff,34.12424,-118.347039,O-7.3A,22.78,1,0.0007,0.0007,127.0,1,480.0,63,3.3131,0
AMZ-00181,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,IS,DLA3,2018-08-02,16:05:37,Dropoff,34.12129,-118.359388,O-8.3B,23.545,1,0.0092,0.0092,49.0,0,0.0,107,3.3131,0
AMZ-00182,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,JA,DLA3,2018-08-02,16:05:37,Dropoff,34.126019,-118.351135,O-7.2B,23.202,1,0.0477,0.0477,110.0,0,0.0,44,3.3131,0
AMZ-00183,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,JK,DLA3,2018-08-02,16:05:37,Dropoff,34.131101,-118.358865,O-7.2C,24.109,3,0.0168,0.0056,48.0,1,480.0,25,3.3131,1
AMZ-00184,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,JL,DLA3,2018-08-02,16:05:37,Dropoff,34.124145,-118.347003,O-7.2A,22.771,2,0.0327,0.0163,128.5,0,0.0,64,3.3131,0
AMZ-00185,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,JN,DLA3,2018-08-02,16:05:37,Dropoff,34.129086,-118.355257,O-7.1C,23.708,1,0.0368,0.0368,83.0,0,0.0,33,3.3131,0
AMZ-00186,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,JO,DLA3,2018-08-02,16:05:37,Dropoff,34.124182,-118.346596,O-7.3A,22.743,3,0.0267,0.0089,53.0,0,0.0,60,3.3131,1
AMZ-00187,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,JX,DLA3,2018-08-02,16:05:37,Dropoff,34.133154,-118.362227,O-7.2D,24.493,4,0.0479,0.012,46.0,0,0.0,7,3.3131,1
AMZ-00188,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,JY,DLA3,2018-08-02,16:05:37,Dropoff,34.129622,-118.35478,O-7.1C,23.707,1,0.0179,0.0179,65.0,0,0.0,32,3.3131,0
AMZ-00189,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,KA,DLA3,2018-08-02,16:05:37,Dropoff,34.124672,-118.346653,O-7.2A,22.778,3,0.0147,0.0049,94.7,0,0.0,65,3.3131,1
AMZ-00190,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,KI,DLA3,2018-08-02,16:05:37,Dropoff,34.120707,-118.35791,O-8.3B,23.396,3,0.0375,0.0125,74.7,0,0.0,106,3.3131,1
AMZ-00191,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,KL,DLA3,2018-08-02,16:05:37,Dropoff,34.130202,-118.361837,O-7.2C,24.278,1,0.0058,0.0058,138.0,0,0.0,22,3.3131,0
AMZ-00192,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,KR,DLA3,2018-08-02,16:05:37,Dropoff,34.117146,-118.358627,O-8.3A,23.241,2,0.0092,0.0046,37.0,0,0.0,97,3.3131,0
AMZ-00193,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,KT,DLA3,2018-08-02,16:05:37,Dropoff,34.120071,-118.354447,O-8.2A,23.089,1,0.0552,0.0552,100.0,0,0.0,92,3.3131,0
AMZ-00194,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,LG,DLA3,2018-08-02,16:05:37,Dropoff,34.122559,-118.34854,O-7.3B,22.788,3,0.0105,0.0035,37.0,0,0.0,55,3.3131,1
AMZ-00195,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,LI,DLA3,2018-08-02,16:05:37,Dropoff,34.111748,-118.358022,O-8.3A,22.884,2,0.01,0.005,28.0,0,0.0,100,3.3131,0
AMZ-00196,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,LN,DLA3,2018-08-02,16:05:37,Dropoff,34.129865,-118.351041,O-7.1B,23.441,1,0.0063,0.0063,56.0,0,0.0,38,3.3131,0
AMZ-00197,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,LW,DLA3,2018-08-02,16:05:37,Dropoff,34.12984,-118.363151,O-7.2C,24.356,1,0.0133,0.0133,80.0,1,480.0,21,3.3131,0
AMZ-00198,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,LX,DLA3,2018-08-02,16:05:37,Dropoff,34.121751,-118.35406,O-8.1A,23.161,1,0.0006,0.0006,55.0,0,0.0,89,3.3131,0
AMZ-00199,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,MC,DLA3,2018-08-02,16:05:37,Dropoff,34.133787,-118.362705,O-7.3C,24.57,5,0.0299,0.006,55.6,1,480.0,16,3.3131,1
AMZ-00200,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,MG,DLA3,2018-08-02,16:05:37,Dropoff,34.11998,-118.351274,O-8.2A,22.839,3,0.0038,0.0013,36.0,0,0.0,90,3.3131,1
AMZ-00201,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,MK,DLA3,2018-08-02,16:05:37,Dropoff,34.121898,-118.353023,O-8.1A,23.09,1,0.0034,0.0034,36.0,0,0.0,86,3.3131,0
AMZ-00202,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,MR,DLA3,2018-08-02,16:05:37,Dropoff,34.128865,-118.350493,O-7.1B,23.335,1,0.0097,0.0097,565.0,0,0.0,39,3.3131,0
AMZ-00203,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,MS,DLA3,2018-08-02,16:05:37,Dropoff,34.135937,-118.363606,O-7.3D,24.775,1,0.0028,0.0028,101.0,0,0.0,13,3.3131,0
AMZ-00204,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,NH,DLA3,2018-08-02,16:05:37,Dropoff,34.125747,-118.35109,O-7.2B,23.182,2,0.0524,0.0262,62.5,0,0.0,43,3.3131,0
AMZ-00205,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,NQ,DLA3,2018-08-02,16:05:37,Dropoff,34.125277,-118.351794,O-7.3B,23.206,1,0.0053,0.0053,74.0,0,0.0,49,3.3131,0
AMZ-00206,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,NR,DLA3,2018-08-02,16:05:37,Dropoff,34.12904,-118.356284,O-7.1C,23.783,2,0.0203,0.0101,48.5,0,0.0,35,3.3131,0
AMZ-00207,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,NS,DLA3,2018-08-02,16:05:37,Dropoff,34.121698,-118.35262,O-8.1A,23.047,1,0.0034,0.0034,46.0,0,0.0,85,3.3131,0
AMZ-00208,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,NT,DLA3,2018-08-02,16:05:37,Dropoff,34.121525,-118.348992,O-7.1A,22.758,1,0.0043,0.0043,50.0,0,0.0,77,3.3131,0
AMZ-00209,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,NX,DLA3,2018-08-02,16:05:37,Dropoff,34.13614,-118.363793,O-7.3D,24.802,3,0.029,0.0097,174.7,0,0.0,14,3.3131,1
AMZ-00210,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,NZ,DLA3,2018-08-02,16:05:37,Dropoff,34.131585,-118.357536,O-7.2C,24.039,3,0.0206,0.0069,67.3,0,0.0,24,3.3131,1
AMZ-00211,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,OC,DLA3,2018-08-02,16:05:37,Dropoff,34.120766,-118.34827,O-7.1A,22.656,1,0.0552,0.0552,129.0,0,0.0,78,3.3131,0
AMZ-00212,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,OO,DLA3,2018-08-02,16:05:37,Dropoff,34.124124,-118.345023,O-7.3A,22.62,1,0.0059,0.0059,51.0,0,0.0,59,3.3131,0
AMZ-00213,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,PE,DLA3,2018-08-02,16:05:37,Dropoff,34.133489,-118.357098,O-7.3C,24.129,1,0.0079,0.0079,186.0,1,540.0,19,3.3131,0
AMZ-00214,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,PJ,DLA3,2018-08-02,16:05:37,Dropoff,34.12333,-118.345378,O-7.3A,22.597,1,0.0322,0.0322,184.0,1,480.0,58,3.3131,1
AMZ-00215,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,PL,DLA3,2018-08-02,16:05:37,Dropoff,34.118803,-118.357296,O-8.3A,23.235,1,0.0002,0.0002,69.0,0,0.0,96,3.3131,0
AMZ-00216,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,PM,DLA3,2018-08-02,16:05:37,Dropoff,34.130979,-118.35633,O-7.1C,23.91,1,0.0057,0.0057,140.0,0,0.0,28,3.3131,0
AMZ-00217,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,PO,DLA3,2018-08-02,16:05:37,Dropoff,34.124432,-118.345802,O-7.3A,22.699,1,0.0034,0.0034,60.0,0,0.0,61,3.3131,0
AMZ-00218,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,PQ,DLA3,2018-08-02,16:05:37,Dropoff,34.136546,-118.365208,O-7.3D,24.934,1,0.0289,0.0289,144.0,0,0.0,12,3.3131,0
AMZ-00219,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,PT,DLA3,2018-08-02,16:05:37,Dropoff,34.121352,-118.351998,O-8.1A,22.978,1,0.0039,0.0039,49.0,0,0.0,84,3.3131,0
AMZ-00220,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,PU,DLA3,2018-08-02,16:05:37,Dropoff,34.119845,-118.356356,O-8.3B,23.223,1,0.0133,0.0133,73.0,0,0.0,103,3.3131,0
AMZ-00221,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,PX,DLA3,2018-08-02,16:05:37,Dropoff,34.130092,-118.353325,O-7.2B,23.627,1,0.0026,0.0026,37.0,0,0.0,46,3.3131,0
AMZ-00222,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,QB,DLA3,2018-08-02,16:05:37,Dropoff,34.132494,-118.353981,O-7.1D,23.831,7,0.0619,0.0088,81.7,0,0.0,1,3.3131,1
AMZ-00223,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,QG,DLA3,2018-08-02,16:05:37,Dropoff,34.11877,-118.34636,O-7.1A,22.387,2,0.0225,0.0112,141.0,0,0.0,83,3.3131,0
AMZ-00224,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,QI,DLA3,2018-08-02,16:05:37,Dropoff,34.122701,-118.345294,O-7.3A,22.55,2,0.0252,0.0126,62.0,0,0.0,57,3.3131,0
AMZ-00225,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,QZ,DLA3,2018-08-02,16:05:37,Dropoff,34.120704,-118.346037,O-7.2A,22.482,1,0.0037,0.0037,55.0,0,0.0,72,3.3131,0
AMZ-00226,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,RD,DLA3,2018-08-02,16:05:37,Dropoff,34.12137,-118.357033,O-8.3A,23.367,4,0.1225,0.0306,42.2,0,0.0,94,3.3131,1
AMZ-00227,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,RF,DLA3,2018-08-02,16:05:37,Dropoff,34.130121,-118.355165,O-7.1C,23.767,4,0.2396,0.0599,61.5,0,0.0,31,3.3131,1
AMZ-00228,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,RJ,DLA3,2018-08-02,16:05:37,Dropoff,34.130044,-118.35358,O-7.2B,23.643,1,0.002,0.002,86.0,0,0.0,47,3.3131,0
AMZ-00229,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,RT,DLA3,2018-08-02,16:05:37,Dropoff,34.13428,-118.359083,O-7.3C,24.329,1,0.0012,0.0012,544.0,1,420.0,17,3.3131,0
AMZ-00230,RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,RV,DLA3,2018-08-02,16:05:37,Dropoff,34.122067,-118.348898,O-7.1A,22.785,2,0.0263,0.0132,90.5,0,0.0,75,3.3131,0
